Visibility,Traits ID,Genus,Species,Invasive To Political Region1,Morphospecies,Contributor,Latitude,Longitude,Caste,N,Head width across eyes (mm),Head length (mm),Clypeus length (mm),Mandible length (mm),Hind femur length (mm),Scape length (mm),Weber's length (mm),Pronotum width (mm),Inter-ocular width (mm),Max eye width (mm),Whole body length (mm),Sculpturing,Pilosity (#),Number of Spines (#),Dominant colour head (Fig. 16),Dominant colour mesosoma (Fig. 16),Dominant colour gaster (Fig. 16),Polymorphism,Queen number,Worker number (#),Colony type,Colony founding,Nest Site,Activity,Diet,Notes,Political Region1,Continent,username,Date Of Upload,Batch,Batch Name
Public,Bishop_etal_2014_traits_449,Camponotus,un10,Native*,TRUE,"Bishop, Tom Rhys",,,Minor,1,0.78,0.92,0.2,0.34,0.88,0.96,1.22,0.42,0.54,0.2,,1,6,0,1,1,1,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Bishop_etal_2014_traits_450,Camponotus,un10,Native*,TRUE,"Bishop, Tom Rhys",,,Minor,1,0.9,0.98,0.38,0.5,1.1,0.92,1.46,0.74,0.64,0.24,,1,11,0,1,1,1,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Bishop_etal_2014_traits_451,Camponotus,un10,Native*,TRUE,"Bishop, Tom Rhys",,,Minor,1,0.92,0.98,0.32,0.5,1.2,1.06,1.26,0.74,0.64,0.22,,1,17,0,1,1,1,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Bishop_etal_2014_traits_452,Tetramorium,un12,Native*,TRUE,"Bishop, Tom Rhys",,,Minor,1,0.94,0.96,0.22,0.52,1,0.82,1.16,0.62,0.78,0.16,,2,0,0,22,22,22,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Bishop_etal_2014_traits_453,Tetramorium,un12,Native*,TRUE,"Bishop, Tom Rhys",,,Minor,1,0.82,0.8,0.26,0.52,0.9,0.74,1.1,0.54,0.68,0.12,,2,0,0,22,22,22,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Bishop_etal_2014_traits_454,Tetramorium,un12,Native*,TRUE,"Bishop, Tom Rhys",,,Minor,1,0.82,0.82,0.24,0.48,0.98,0.76,1.08,0.5,0.66,0.14,,2,0,0,22,22,22,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Bishop_etal_2014_traits_455,Tetramorium,un12,Native*,TRUE,"Bishop, Tom Rhys",,,Minor,1,0.84,0.88,0.24,0.5,0.98,0.78,1.02,0.54,0.7,0.14,,2,4,0,22,22,22,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Bishop_etal_2014_traits_456,Tetramorium,un12,Native*,TRUE,"Bishop, Tom Rhys",,,Minor,1,0.84,0.82,0.22,0.48,0.9,0.7,1.08,0.54,0.68,0.14,,2,0,0,22,22,22,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Bishop_etal_2014_traits_457,Tetramorium,un12,Native*,TRUE,"Bishop, Tom Rhys",,,Minor,1,0.84,0.8,0.28,0.54,1,0.78,1.14,0.54,0.7,0.14,,2,0,0,22,22,22,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Bishop_etal_2014_traits_458,Pachycondyla,wroughtonii,Native*,FALSE,"Bishop, Tom Rhys",,,Minor,1,1.22,1.34,0.26,0.76,1.04,0.94,1.84,0.88,1.1,0.12,,2,14,0,21,21,21,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Bishop_etal_2014_traits_459,Pachycondyla,wroughtonii,Native*,FALSE,"Bishop, Tom Rhys",,,Minor,1,1.2,1.26,0.24,0.66,1.02,0.9,1.78,0.84,1.06,0.14,,2,16,0,21,21,21,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Bishop_etal_2014_traits_460,Pachycondyla,wroughtonii,Native*,FALSE,"Bishop, Tom Rhys",,,Minor,1,1.2,1.28,0.26,0.74,1.02,0.84,1.74,0.86,1.04,0.14,,2,25,0,21,21,21,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Bishop_etal_2014_traits_461,Pachycondyla,wroughtonii,Native*,FALSE,"Bishop, Tom Rhys",,,Minor,1,1.06,1.12,0.18,0.6,0.8,0.8,1.56,0.78,0.94,0.1,,2,15,0,21,21,21,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Bishop_etal_2014_traits_462,Pachycondyla,wroughtonii,Native*,FALSE,"Bishop, Tom Rhys",,,Minor,1,1.1,1.22,0.26,0.64,0.86,0.84,1.7,0.84,1,0.12,,2,35,0,21,21,21,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Bishop_etal_2014_traits_463,Pachycondyla,wroughtonii,Native*,FALSE,"Bishop, Tom Rhys",,,Minor,1,1.12,1.22,0.26,0.74,0.9,0.84,1.72,0.84,0.98,0.14,,2,16,0,21,21,21,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_0,Cataulacus,1,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.35,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_1,Tetramorium,2,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.825,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_2,Pachycondyla,3,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_3,Dolichoderus,4,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.275,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_4,Paraparatrechina,5,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.575,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_5,Paraparatrechina,6,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.525,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_6,Gnamptogenys,7,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,2,,,,,,,1.475,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_7,Gnamptogenys,8,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,4,,,,,,,1.963,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_8,Cerapachys,9,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,2,,,,,,,2.075,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_9,Pheidole,10,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_10,Pheidole,11,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_11,Tetramorium,12,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.175,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_12,Myrmicaria,13,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.725,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_13,Loweriella,14,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,2,,,,,,,0.713,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_14,Leptogenys,15,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,2.825,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_15,Diacamma,16,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_16,Euprenolepis,17,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.625,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_17,Camponotus,18,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_18,Camponotus,19,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_19,Technomyrmex,20,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.975,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_20,Lophomyrmex,21,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.875,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_21,Crematogaster,22,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.875,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_22,Nylanderia,23,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.825,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_23,Tetramorium,25,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_24,Pheidole,26,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_25,Tetramorium,27,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.575,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_26,Pheidole,29,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_27,Vollenhovia,30,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_28,Polyrhachis,31,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_29,Pheidole,32,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_30,Crematogaster,33,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_31,Odontoponera,34,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,3.55,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_32,Echinopla,35,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_33,Pheidole,36,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.125,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_34,Pheidole,38,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_35,Camponotus,39,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,2.475,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_36,Plagiolepis,40,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,3,,,,,,,0.408,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_37,Euprenolepis,41,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_38,Acanthomyrmex,42,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_39,Lophomyrmex,43,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,5,,,,,,,0.995,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_40,Cataulacus,44,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_41,Nylanderia,45,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.925,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_42,Pheidologeton,46,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_43,Tetramorium,47,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.925,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_44,Myrmoteras,48,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_45,Polyrhachis,49,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,2,,,,,,,2.775,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_46,Carebara,50,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,3.25,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_47,Nylanderia,51,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_48,Carebara,52,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_49,Aphaenogaster,53,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_50,Dolichoderus,54,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_51,Pheidole,55,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,3,,,,,,,0.558,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_52,Pheidole,56,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.85,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_53,Nylanderia,58,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,3,,,,,,,0.592,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_54,Pheidole,59,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.35,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_55,Pachycondyla,60,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_56,Technomyrmex,61,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,2,,,,,,,0.988,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_57,Pheidole,62,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_58,Pheidole,63,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.575,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_59,Pheidole,65,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.675,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_60,Myrmecina,66,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.225,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_61,Leptogenys,67,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_62,Leptogenys,68,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_63,Meranoplus,69,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_64,Crematogaster,71,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,2,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_65,Polyrhachis,72,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_66,Prenolepis,73,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_67,Gnamptogenys,74,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.775,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_68,Odontomachus,75,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_69,Paraparatrechina,76,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.775,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_70,Leptogenys,77,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,2.975,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_71,Camponotus,78,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_72,Myrmicaria,79,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.425,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_73,Proatta,80,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.875,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_74,Nylanderia,81,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_75,Pheidologeton,82,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_76,Pheidole,83,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_77,Tetramorium,85,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.975,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_78,Cardiocondyla,86,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_79,Tetramorium,87,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.675,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_80,Pheidole,88,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,4,,,,,,,1.025,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_81,Camponotus,89,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_82,Tetramorium,90,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.775,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_83,Crematogaster,91,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.025,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_84,Pristomyrmex,92,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.725,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_85,Monomorium,93,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_86,Ochetellus,94,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,2,,,,,,,0.563,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_87,Cardiocondyla,95,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_88,Monomorium,96,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_89,Pachycondyla,97,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_90,Polyrhachis,98,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_91,Pheidole,99,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.675,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_92,Polyrhachis,100,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_93,Dolichoderus,101,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Fayle&Yusah_noyear_traits_94,Pheidole,102,Native*,TRUE,"Fayle, Tom",4.71,117.602,Worker,1,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
